sensor_index,DAILY,conc,A_B_Avg,pm2.5_cf_1_a,pm2.5_cf_1_b,humidity_a,temp_Celsius,dewPoint,n
6008,2022-02-28,5.4625,8.0718125,8.124666666666666,8.018958333333334,42.264916666666664,11.566365740740741,0.019349074074074563,24
6008,2022-03-01,6.858333333333333,10.232083333333334,10.151916666666667,10.31225,35.43233333333333,14.453217592592592,1.5396842592592601,24
6008,2022-03-02,6.6875,9.116083333333334,8.989375,9.242791666666667,30.329666666666668,18.533726851851853,4.5996601851851855,24
6008,2022-03-03,5.5625,6.5829375,6.506708333333333,6.659166666666667,25.315291666666667,22.607222222222223,7.670280555555556,24
6008,2022-03-04,3.9916666666666667,3.6865208333333332,3.6814999999999998,3.6915416666666667,27.254125000000002,15.707523148148148,1.1583481481481492,24
6008,2022-03-05,15.308333333333334,28.369354166666668,28.02925,28.709458333333334,35.831041666666664,17.245717592592595,4.411925925925926,24
6008,2022-03-06,12.183333333333334,22.892354166666667,22.335291666666667,23.449416666666668,51.073541666666664,23.119606481481483,13.334314814814817,24
6008,2022-03-07,7.779166666666667,9.661166666666666,9.559375,9.762958333333334,49.45,23.61576388888889,13.50576388888889,24
6008,2022-03-10,4.039130434782609,5.446739130434783,5.395652173913043,5.497826086956522,49.92617391304348,11.148140096618357,1.1333748792270535,23
6008,2022-03-11,10.358333333333334,22.119229166666667,21.916625,22.321833333333334,51.006875,12.824143518518518,3.025518518518519,24
6008,2022-03-13,3.8375,3.0808958333333334,3.254875,2.9069166666666666,26.319458333333333,5.331018518518519,-9.405089814814815,24
6008,2022-03-14,4.666666666666667,5.348208333333333,5.295708333333334,5.400708333333333,27.89570833333333,13.419745370370372,-1.0011129629629618,24
6008,2022-03-15,10.7875,19.5764375,19.248291666666667,19.904583333333335,32.009708333333336,16.880555555555556,3.282497222222222,24
6008,2022-03-16,13.395833333333334,26.0205,25.416125,26.624875,50.577999999999996,16.80898148148148,6.924581481481482,24
6008,2022-03-17,6.3500000000000005,10.7124375,10.450041666666667,10.974833333333333,55.873416666666664,19.80638888888889,10.981072222222222,24
6008,2022-03-18,7.191666666666666,11.700083333333334,11.462875,11.937291666666667,45.831625,20.446180555555557,9.612505555555558,24
6008,2022-03-19,5.570833333333333,7.2649375,7.196083333333333,7.3337916666666665,46.574875,22.61113425925926,11.92610925925926,24
6008,2022-03-21,3.9304347826086956,3.479282608695652,3.438,3.5205652173913045,26.129782608695653,18.134057971014492,3.3600144927536237,23
6008,2022-03-22,7.283333333333333,10.074979166666667,9.911208333333333,10.23875,31.5595,19.700694444444444,6.012594444444445,24
6008,2022-03-23,10.041666666666666,17.146729166666667,16.860958333333333,17.4325,60.85966666666667,19.331828703703703,11.503762037037038,24
6008,2022-03-24,5.970833333333333,8.081145833333332,7.976083333333333,8.186208333333333,53.756875,22.925949074074076,13.677324074074075,24
6008,2022-03-25,4.419047619047619,3.9884285714285714,3.931904761904762,4.044952380952381,35.817571428571426,17.068756613756612,4.2322708994709,21
6008,2022-03-28,3.9238095238095236,3.548952380952381,3.450142857142857,3.6477619047619045,21.79847619047619,12.452328042328043,-3.187976719576719,21
6008,2022-03-29,4.545833333333333,4.6409375,4.646708333333334,4.635166666666667,21.013458333333332,10.678958333333334,-5.118349999999999,24
6008,2022-03-30,11.4625,20.302416666666666,20.136625,20.468208333333333,37.67791666666667,13.99300925925926,1.5285925925925934,24
6008,2022-03-31,9.370833333333334,13.9071875,13.629416666666666,14.184958333333334,56.665125,22.28314814814815,13.61617314814815,24
6008,2022-04-02,4.354166666666667,5.04,4.958625,5.121375,31.95554166666667,13.901226851851852,0.29233518518518614,24
6008,2022-04-04,4.404166666666667,5.231125,5.175916666666667,5.286333333333333,27.411041666666666,16.317175925925927,1.7993842592592597,24
6008,2022-04-05,11.170833333333334,22.762354166666668,22.28875,23.235958333333333,53.06125,18.385,8.99725,24
6008,2022-04-06,5.320833333333333,8.3589375,8.202875,8.515,53.10270833333333,23.36965277777778,13.990194444444446,24
6008,2022-04-11,6.329166666666667,8.41325,8.224083333333333,8.602416666666667,29.743375,20.229097222222222,6.177772222222223,24
6008,2022-04-12,8.045833333333333,11.395208333333333,11.219958333333333,11.570458333333333,31.676375,24.72597222222222,11.061247222222223,24
6008,2022-04-13,10.275,18.969708333333333,18.49325,19.446166666666667,48.420833333333334,23.7600462962963,13.444212962962965,24
6008,2022-04-14,8.05,11.374136363636364,11.155363636363637,11.59290909090909,49.863136363636364,24.454873737373738,14.427501010101011,22
6008,2022-04-16,5.8,6.790895833333333,6.64,6.941791666666667,35.290958333333336,21.415532407407408,8.473724074074076,24
6008,2022-04-17,6.483333333333333,10.228770833333334,9.982083333333334,10.475458333333334,43.312625,21.89287037037037,10.555395370370372,24
6008,2022-04-19,3.4454545454545453,3.425568181818182,3.4345909090909092,3.4165454545454543,41.79654545454545,12.792878787878788,1.1521878787878788,22
6008,2022-04-20,4.875,6.389166666666666,6.314125,6.4642083333333336,35.297583333333336,14.437175925925926,1.496692592592593,24
6008,2022-04-21,6.7875,9.434645833333333,9.203083333333334,9.666208333333334,39.385625,19.195231481481482,7.072356481481481,24
6008,2022-04-23,15.708333333333334,23.331875,22.920125,23.743624999999998,44.13608333333333,25.458935185185187,14.286151851851853,24
6008,2022-04-24,12.033333333333333,15.788125,15.431208333333334,16.145041666666668,43.270583333333335,26.23199074074074,14.88610740740741,24
6008,2022-04-25,10.616666666666667,12.290958333333334,12.019083333333333,12.562833333333334,42.03608333333333,26.24152777777778,14.648744444444445,24
6008,2022-04-26,11.982608695652175,13.554282608695653,13.256565217391305,13.852,46.190347826086956,25.752463768115945,14.990533333333335,23
6008,2022-04-29,7.3125,6.7988333333333335,5.425625,8.172041666666667,31.296708333333335,19.877337962962965,6.136679629629631,24
6008,2022-04-30,13.616666666666667,17.6791875,14.626333333333333,20.732041666666667,48.089333333333336,19.84078703703704,9.458653703703705,24
6008,2022-05-01,12.176190476190476,17.150333333333332,14.04657142857143,20.25409523809524,52.03604761904762,22.668386243386244,13.075595767195768,21
6008,2022-05-02,10.883333333333333,13.995979166666666,11.568583333333333,16.423375,48.638958333333335,27.172245370370373,16.900037037037038,24
6008,2022-05-03,14.083333333333334,18.739125,15.751125,21.727125,46.17225,27.474583333333335,16.709033333333334,24
6008,2022-05-04,10.05,12.399416666666667,10.318875,14.479958333333332,47.52333333333333,28.612060185185186,18.11672685185185,24
6008,2022-05-05,9.5,10.87925,9.089416666666667,12.669083333333333,43.648833333333336,25.912685185185186,14.642451851851852,24
6008,2022-05-12,4.982608695652174,3.8881521739130434,3.188521739130435,4.587782608695652,50.66704347826087,21.682149758454106,11.81555845410628,23
6008,2022-05-14,5.75,7.4818125,6.1611666666666665,8.802458333333334,59.4695,24.176666666666666,16.070566666666668,24
6008,2022-05-15,7.429166666666667,11.8890625,9.912166666666666,13.865958333333333,55.13591666666667,26.32402777777778,17.351211111111112,24
6008,2022-05-16,7.170833333333333,8.88625,7.47675,10.29575,47.852375,28.28738425925926,17.85785925925926,24
6008,2022-05-17,7.058333333333334,6.025354166666666,4.951833333333333,7.098875,35.116708333333335,26.18590277777778,13.209244444444446,24
6008,2022-05-18,7.941666666666666,7.674791666666667,6.470416666666667,8.879166666666666,35.751375,27.06013888888889,14.21041388888889,24
6008,2022-05-19,13.154545454545454,17.240136363636363,14.566954545454546,19.91331818181818,38.39090909090909,29.665833333333335,17.34401515151515,22
6008,2022-05-20,16.995833333333334,25.404833333333332,21.390583333333332,29.419083333333333,43.859625,31.87740740740741,20.64933240740741,24
6008,2022-05-21,12.825,18.26685416666667,15.237708333333334,21.296,46.733,30.03291666666667,19.379516666666667,24
6008,2022-05-22,9.733333333333334,12.958291666666666,10.644041666666666,15.272541666666667,58.823541666666664,28.05011574074074,19.814824074074075,24
6008,2022-05-23,8.525,10.958854166666667,9.010458333333332,12.90725,68.73879166666667,24.481712962962963,18.229471296296296,24
6008,2022-05-26,5.421739130434783,7.475760869565217,6.861217391304348,8.090304347826088,61.56130434782609,23.375338164251207,15.687599033816426,23
6008,2022-05-27,7.820833333333333,8.902729166666667,8.08725,9.718208333333333,57.514125,27.07840277777778,18.58122777777778,24
6008,2022-05-28,5.458333333333333,5.451375,4.988458333333333,5.914291666666666,51.76425,25.51101851851852,15.86386851851852,24
6008,2022-05-29,6.4625,7.455020833333333,6.875333333333333,8.034708333333333,46.04725,27.654375,16.863825000000002,24
6008,2022-05-30,10.8625,18.173604166666667,16.806333333333335,19.540875,47.198541666666664,28.997708333333335,18.437416666666667,24
6008,2022-05-31,14.270833333333334,23.5020625,21.839875,25.16425,45.545833333333334,31.246180555555558,20.355347222222225,24
6008,2022-06-01,14.2,22.606847826086955,20.976565217391304,24.23713043478261,43.79269565217391,31.304347826086957,20.062886956521737,23
6008,2022-06-02,14.26086956521739,23.76591304347826,22.016478260869565,25.515347826086956,46.80017391304348,31.7448309178744,21.104865700483096,23
